OBJECTID,CT20,LABEL,ShapeSTArea,ShapeSTLength
2115,602510,6025.10,3493955.80175781,7935.09612864095
2116,602511,6025.11,3678853.95117188,8634.70999483309
2117,602512,6025.12,3247093.77539062,7903.04465343397
2118,602513,6025.13,19366693.875,21253.0646634708
2119,602601,6026.01,13974858.7294922,15883.8106464517
2120,602602,6026.02,6985004.453125,10568.3294889163
2121,602700,6027.00,26728464.3291016,21546.3393369282
2122,602801,6028.01,13495609.5195312,15771.1836975903
2123,602802,6028.02,14373633.1953125,16036.5081276164
2124,602900,6029.00,30119431.4599609,27267.792024777
2125,603004,6030.04,2428204.72753906,8219.20217243536
2126,603005,6030.05,7004838.328125,10585.9307617908
2127,603006,6030.06,7401009.55566406,10962.7239084427
2128,603007,6030.07,7214936.69238281,14310.1570932904
2129,603008,6030.08,5039761.27929688,10823.2837286117
2130,603101,6031.01,9489590.22460938,12652.1906510341
2131,603102,6031.02,8027753.66796875,11372.6921467079
2132,603200,6032.00,12261884.7734375,21938.799554493
2133,603301,6033.01,10492836.8076172,14162.0234703846
2134,603302,6033.02,12218790.5693359,15276.0561057957
2135,603400,6034.00,12210552.171875,15598.309148363
2136,603500,6035.00,8564196.30859375,13085.5777490524
2137,603600,6036.00,10091920.7792969,13098.2572711667
2138,603702,6037.02,28072909.046875,21879.2108027864
2139,603703,6037.03,7017997.03515625,10877.3539754571
2140,603705,6037.05,2916160.12890625,7696.92320818068
2141,603706,6037.06,4025814.91601562,10235.1132426214
2142,603801,6038.01,7175831.77539062,10842.804783328
2143,603802,6038.02,6790503.37695312,10519.0736169634
2144,603901,6039.01,7919131.33007812,15734.3727838166
2145,603902,6039.02,8088020.18066406,12042.8072643252
2146,604001,6040.01,7094128.81933594,10693.2112934196
2147,604002,6040.02,7004316.52246094,10362.9438290428
2148,604101,6041.01,5169917.80175781,9620.25604823372
2149,604102,6041.02,5742489.42578125,12105.6703514457
2150,604200,6042.00,13536824.5078125,17893.7863721077
2151,609900,6099.00,5725250.35351562,14121.9820199251
2152,620001,6200.01,12739633.0439453,14713.632188744
2153,620002,6200.02,12753097.4189453,15826.0381456986
2154,620101,6201.01,14583042.6220703,16146.2418764173
2155,620102,6201.02,9385626.42578125,16012.1653037169
2156,620201,6202.01,2471367.55175781,7210.76753737869
2157,620301,6203.01,11180838.6582031,14217.5146180747
2158,620303,6203.03,12466522.5996094,15940.4254174015
2159,620305,6203.05,13623453.2539062,18968.7334858617
2160,620400,6204.00,27751603.9775391,21116.2200485642
2161,620501,6205.01,27884251.9550781,21153.8855623076
2162,620521,6205.21,6934763.33984375,10531.0130717349
2163,620522,6205.22,8055864.71289062,11356.7872210571
2164,620601,6206.01,14701194.8183594,19878.485452195
2165,620602,6206.02,14518824.2216797,18768.26291764
2166,620701,6207.01,10969959.0390625,15221.8518336776
2167,620703,6207.03,6215973.02539062,11291.5296021787
2168,620704,6207.04,8045836.24609375,13496.0942049257
2169,620801,6208.01,12850505.0507812,15853.0926626746
2170,620802,6208.02,13848948.0009766,15789.7311581695
2171,620901,6209.01,9401915.96484375,12903.2751729338
2172,620904,6209.04,6202348.3515625,10976.9127511075
2173,621001,6210.01,10246304.0380859,16101.6972469117
2174,621005,6210.05,12360545.5390625,16403.9644149652
2175,621102,6211.02,5853873.35546875,10895.934603422
2176,621104,6211.04,11290591.9853516,13577.79965313
2177,621201,6212.01,17657400.4707031,17424.5378604547
2178,621204,6212.04,12757789.6396484,36141.1064825231
2179,621301,6213.01,16824509.3466797,17385.5213442076
2180,621324,6213.24,6885449.65429688,13355.596017768
2181,621326,6213.26,7963369.53808594,13730.2508393994
2182,621400,6214.00,13782481.3056641,16166.9294156994
2183,650001,6500.01,17333640.0410156,17028.5271035625
2184,650003,6500.03,5467803.18164062,9617.79344241632
2185,650004,6500.04,8240861.1640625,11730.1631754786
2186,650101,6501.01,20490526.2480469,18516.4389663005
2187,650102,6501.02,9175299.6640625,13434.4884355521
2188,650200,6502.00,26095701.046875,30191.1966843698
2189,650300,6503.00,20199812.1738281,21224.1482121974
2190,650401,6504.01,37763560.453125,32199.9669064673
2191,650501,6505.01,10688010.4589844,13603.9483698538
2192,650502,6505.02,14351138.7314453,15581.5739280725
2193,650603,6506.03,13738585.5957031,16171.8156342066
2194,650604,6506.04,5548335.74609375,9489.82469678834
2195,650605,6506.05,5251352.70800781,9226.06648440857
2196,650606,6506.06,7894439.47070312,16005.2367134195
2197,650607,6506.07,5444010.01757812,11200.1925661199
2198,650701,6507.01,21598048.0576172,18666.7493478105
2199,650702,6507.02,15059765.3271484,16481.1574094959
2200,650801,6508.01,7973688.53613281,13784.8257755014
2201,650802,6508.02,5896397.09570312,12386.0476518698
2202,650901,6509.01,38164122.0419922,29584.5620909032
2203,650903,6509.03,11395810.2255859,17065.9793335979
2204,650904,6509.04,10063205.8144531,16179.4083414753
2205,651001,6510.01,15270388.7675781,19082.6096456823
2206,651002,6510.02,12746761.328125,15498.8819612894
2207,651101,6511.01,60002744.4960938,37593.9920375948
2208,651102,6511.02,9036319.16113281,14019.5876633712
2209,651201,6512.01,18761512.625,17306.1303380069
2210,651221,6512.21,7494941.23339844,11370.4207506518
2211,651222,6512.22,16464084.40625,18095.5792588144
2212,651302,6513.02,25709385.0341797,31447.7644873472
2213,651304,6513.04,15456271.6689453,22268.3821715431
2214,651401,6514.01,10826482.2744141,22279.8870327418
2215,651402,6514.02,19689815.2753906,23718.0029421264
2216,670001,6700.01,10109923.9238281,16601.0561935503
2217,670002,6700.02,9332663.19628906,12745.5454988581
2218,670003,6700.03,16105730.4472656,18493.5633313132
2219,670101,6701.01,11853179.640625,22682.7202762408
2220,670102,6701.02,5915487.93457031,12632.3252613712
2221,670201,6702.01,52547040.2099609,51580.8871901858
2222,670202,6702.02,32123648.2177734,27112.4826397669
2223,670324,6703.24,51078380.7148438,45513.0705495145
2224,670326,6703.26,43477878.7714844,39221.0422132425
2225,670328,6703.28,40433004.1113281,35398.4835273346
2226,670405,6704.05,16148042.9423828,22226.7496661949
2227,670406,6704.06,12791417.015625,14594.7870338349
2228,670407,6704.07,13542857.5419922,17461.7825790166
2229,670413,6704.13,23547265.3632812,21041.0630358756
2230,670416,6704.16,38394571.4941406,29399.3957966198
2231,670417,6704.17,21765018.5087891,20647.4638712482
2232,670418,6704.18,27206445.0341797,25118.6340320642
2233,670500,6705.00,83390188.9453125,48249.626525398
2234,670603,6706.03,41978989.5351562,36893.0491322358
2235,670604,6706.04,111370901.90918,104028.602166038
2236,670701,6707.01,31038764.7783203,33464.1766180452
2237,670702,6707.02,73102623.9765625,61559.6763132901
2238,700101,7001.01,7255567.45410156,13621.8153988502
2239,700102,7001.02,5284605.4609375,13568.1878851156
2240,700200,7002.00,7523640.40429688,14072.8662578154
2241,700300,7003.00,6535097.87695312,14233.8137282193
2242,700400,7004.00,14164288.3222656,21301.4441440844
2243,700501,7005.01,6430758.30273438,15072.4229946275
2244,700502,7005.02,5425279.8359375,10805.4210343557
2245,700600,7006.00,61184707.7617188,47191.8553975507
2246,700700,7007.00,38002136.4150391,32140.976495082
2247,700801,7008.01,15658674.9130859,20079.4620496028
2248,700802,7008.02,7376785.24511719,15092.7494621242
2249,700901,7009.01,11341285.1171875,18848.9630314753
2250,700902,7009.02,10273223.6464844,12943.3694402751
2251,701000,7010.00,15311685.6933594,18861.2809525707
2252,701201,7012.01,20903323.4921875,18461.2539659048
2253,701202,7012.02,4356353.86328125,9141.42635729688
2254,701302,7013.02,4909289.984375,9926.76677645543
2255,701304,7013.04,22394207.8466797,21651.3360519441
2256,701402,7014.02,8928071.69726562,13217.0032888171
2257,701501,7015.01,6646394.93066406,12368.1106484147
2258,701502,7015.02,6568032.05859375,12372.1555766943
2259,701601,7016.01,13134279.921875,16313.0243781005
2260,701602,7016.02,7110015.77539062,13129.8541861084
2261,701701,7017.01,7066995.92578125,13121.9046220341
2262,701702,7017.02,6533599.43847656,12326.4458614348
2263,701801,7018.01,20406002.0166016,19296.118442399
2264,701802,7018.02,13441697.9511719,15298.9502085916
2265,701902,7019.02,19265191.0810547,19464.6227212628
2266,702002,7020.02,10922350.9833984,13554.6545975905
2267,702102,7021.02,10019372.2666016,13694.2982174016
2268,702201,7022.01,12961164.3154297,15231.6518923442
2269,702202,7022.02,10889856.8925781,13839.0627027924
2270,702300,7023.00,27898921.7275391,21132.5629021016
2271,702400,7024.00,21514103.0048828,24216.7804702214
2272,702501,7025.01,14464966.2148438,16130.3095076749
2273,702502,7025.02,19551422.2275391,25733.1459880351
2274,702600,7026.00,23398949.8066406,24162.5385318437
2275,702700,7027.00,14542216.4951172,17600.4888257316
2276,702801,7028.01,12854018.4785156,14969.3952532238
2277,702802,7028.02,6566533.84570312,15448.8736117884
2278,702803,7028.03,9120630.73730469,27442.5690273563
2279,702900,7029.00,24643838.2099609,70854.4723941539
2280,703002,7030.02,35270849.5947266,27859.3628991782
2281,703003,7030.03,21751985.8369141,25269.6871405572
2282,703100,7031.00,28677375.8691406,26781.1612036372
2283,703200,7032.00,22673956.2226562,22823.0045392554
2284,800101,8001.01,87143308.8798828,55793.3765463791
2285,800103,8001.03,198856351.046875,83088.7552358459
2286,800104,8001.04,368507387.701172,154192.89823433
2287,800202,8002.02,294810947.087891,89207.9036492773
2288,800204,8002.04,86627959.7695312,58746.0635019064
2289,800205,8002.05,13999366.4697266,18758.0352870474
2290,800206,8002.06,99745938.1904297,49605.9511015422
2291,800324,8003.24,38613864.984375,32111.6381791504
2292,800325,8003.25,24868218.6503906,25116.7727193643
2293,800328,8003.28,103737316.533203,39770.3744720371
2294,800333,8003.33,13816595.0087891,18554.9943057275
2295,800334,8003.34,51034301.2001953,33469.6975422156
2296,800335,8003.35,759510733.876953,210839.93005016
2297,800336,8003.36,213050410.438477,79481.4035718262
2298,800337,8003.37,29977068.4619141,30839.4176596025
2299,800338,8003.38,68425907.1630859,43480.3487134539
2300,800406,8004.06,979957781.166992,194393.792553998
2301,800410,8004.10,399049955.139648,126001.809530575
2302,800411,8004.11,97608267.3710938,55109.6144621576
2303,800412,8004.12,77204630.4111328,61663.2369646528
2304,800504,8005.04,233064298.633789,111077.450840919
2305,800506,8005.06,285297121.773438,98111.5966695744
2306,900102,9001.02,4743387791.25879,321319.282729396
2307,900103,9001.03,215056395.922852,64046.2455367307
2308,900104,9001.04,458512830.418945,86062.9574131285
2309,900301,9003.01,71467670.8173828,42803.4665635294
2310,900501,9005.01,33556917.8916016,23285.5616974641
2311,900504,9005.04,113815430.105469,64103.6345579549
2312,900505,9005.05,14109167.0068359,15916.0968722898
2313,900506,9005.06,14074252.1044922,15929.1502226566
2314,900508,9005.08,42899843.5058594,26702.9364838195
2315,900509,9005.09,17806903.1474609,18635.4597651586
2316,900510,9005.10,24672612.6318359,26587.7332184549
2317,900602,9006.02,55347821.8671875,31565.5083592477
2318,900606,9006.06,18758925.5322266,20787.7874493416
2319,900607,9006.07,18438391.2539062,20160.4139561978
2320,900608,9006.08,14400500.9677734,16063.522357794
2321,900609,9006.09,28215848.0546875,26560.128315032
2322,900610,9006.10,35453163.0751953,26607.4903485582
2323,900611,9006.11,21228926.2099609,21283.9389581599
2324,900701,9007.01,22535922.3359375,19147.7042792331
2325,900703,9007.03,27968912.5722656,21130.1826635918
2326,900704,9007.04,55732358.2646484,31795.3131757083
2327,900705,9007.05,56834643.0136719,31928.3214028404
2328,900804,9008.04,15877840.9970703,16713.2426706313
2329,900805,9008.05,28395563.1308594,21300.462023103
2330,900806,9008.06,19327049.34375,17961.4523822038
2331,900807,9008.07,14190332.8681641,16011.80545524
2332,900808,9008.08,14256282.0898438,15960.1082112403
2333,900901,9009.01,1018531605.28516,152997.291547137
2334,900902,9009.02,1280411651.26074,176494.551124656
2335,901003,9010.03,28035970.2148438,21202.3997548962
2336,901007,9010.07,56101514.3203125,31618.5829160291
2337,901008,9010.08,28869391.4589844,21521.0806977207
2338,901009,9010.09,28565284.6015625,21393.3090638072
2339,901010,9010.10,28613990.2978516,21453.3550026036
2340,901011,9010.11,28755361.7939453,21431.502640545
2341,901012,9010.12,41814854.2441406,26392.0697432186
2342,901013,9010.13,31811402.5302734,26571.762215147
2343,901014,9010.14,67301569.9931641,37213.7634779971
2344,901101,9011.01,56221615.2255859,31894.6138056072
2345,901102,9011.02,54951940.3007812,31481.1205405079
2346,901209,9012.09,6428813476.99805,568504.396587551
2347,901210,9012.10,248390223.617188,100370.440284903
2348,901214,9012.14,55992777.3046875,31793.4717533301
2349,901215,9012.15,28048613.6621094,21192.3313154206
2350,901216,9012.16,446802988.522461,94709.5150924615
2351,901217,9012.17,627122462.948242,178870.387669798
2352,901218,9012.18,112889954.146484,43257.7817534885
2353,901300,9013.00,2904353757.39062,295988.265498422
2354,910002,9100.02,781206641.399414,131039.684207213
2355,910210,9102.10,34109937.0732422,25228.434376072
2356,910211,9102.11,43961167.0166016,26640.4931405214
2357,910212,9102.12,152411009.698242,63569.7650356848
2358,910213,9102.13,315021070.069336,80964.9170728041
2359,910214,9102.14,47268913.84375,33124.4840392204
2360,910215,9102.15,34567038.9609375,25893.6332814052
2361,910216,9102.16,29978976.1132812,29198.801774109
2362,910217,9102.17,645736294.132812,155708.097618116
2363,910218,9102.18,180435821.404297,59894.5595185003
2364,910301,9103.01,42486465.2841797,27792.2922840741
2365,910302,9103.02,43339930.7001953,30600.612251687
2366,910401,9104.01,101357094.962891,40609.6244431828
2367,910404,9104.04,27724821.8378906,20703.4489751713
2368,910405,9104.05,25837604.4580078,20585.9759359683
2369,910501,9105.01,16107945.7070312,16720.8907991389
2370,910502,9105.02,21564768.2900391,18776.368871731
2371,910504,9105.04,17106055.0664062,18972.5432111955
2372,910505,9105.05,17334259.8427734,23279.6950281828
2373,910601,9106.01,28596497.7050781,26967.7939082352
2374,910602,9106.02,21530790.2050781,21298.2172692143
2375,910605,9106.05,14529007.2558594,16156.2196667974
2376,910606,9106.06,14695432.8173828,16244.4135932062
2377,910607,9106.07,13180402.4570312,16027.037806417
2378,910608,9106.08,15130090.7314453,17620.0393334114
2379,910706,9107.06,222950024.603516,73423.9197025224
2380,910707,9107.07,72311493.2158203,35064.6114896859
2381,910709,9107.09,155920559.263672,61802.5376095406
2382,910712,9107.12,22286649.9755859,19254.7095508579
2383,910713,9107.13,21284571.0185547,18666.6971723119
2384,910714,9107.14,10804986.9658203,13480.6614115136
2385,910715,9107.15,21389715.5634766,21469.711000288
2386,910716,9107.16,26553884.3623047,24707.1450355906
2387,910717,9107.17,18586491.0292969,18947.133417651
2388,910718,9107.18,21751572.6933594,20281.2258928108
2389,910719,9107.19,21473610.9082031,21433.5664055962
2390,910720,9107.20,18036538.4541016,18849.9733667476
2391,910721,9107.21,21064508.4638672,24064.6503520625
2392,910804,9108.04,562443705.908203,122942.311045674
2393,910807,9108.07,59474159.4179688,38472.5251786341
2394,910808,9108.08,116487918.517578,62834.6228089427
2395,910809,9108.09,104639251.819336,48323.7229457275
2396,910810,9108.10,238246788.712891,72492.0792500044
2397,910814,9108.14,863772922.489258,158308.459617356
2398,910815,9108.15,5073501860.24121,484681.336641583
2399,911001,9110.01,4027571118.51172,354126.36195718
2400,911100,9111.00,1747388708.4541,225262.05709949
2401,920013,9200.13,87872872.1191406,45964.8806284459
2402,920015,9200.15,92264706.3554688,58522.7178399225
2403,920016,9200.16,22800444.4707031,21890.2820718429
2404,920017,9200.17,22354788.9326172,20513.9150501279
2405,920018,9200.18,10412819.6162109,13125.238725291
2406,920020,9200.20,116828058.617188,62137.3456144018
2407,920028,9200.28,27707837.703125,30121.4890316775
2408,920029,9200.29,26161758.9990234,29573.1605527917
2409,920030,9200.30,28491548.7412109,23883.3169749623
2410,920031,9200.31,72770486.0185547,51825.6493071642
2411,920034,9200.34,97010180.4980469,45095.5892518019
2412,920035,9200.35,26548828.8310547,20241.1078046444
2413,920038,9200.38,10689439.1416016,19846.962012647
2414,920039,9200.39,11226689.0058594,17515.6326934403
2415,920040,9200.40,31861962.9052734,27203.3894819947
2416,920041,9200.41,19376055.7460938,21039.5646636984
2417,920042,9200.42,40746850.3681641,39481.585862518
2418,920043,9200.43,201156446.005859,67360.6422765066
2419,920044,9200.44,10764345.8857422,15038.9458081629
2420,920045,9200.45,20125039.8291016,19934.1207025707
2421,920046,9200.46,4577354.73535156,14398.2265298028
2422,920047,9200.47,5554948.79296875,11439.839238652
2423,920048,9200.48,28680434.2763672,31982.3495322435
2424,920049,9200.49,305382378.700195,93722.6356665756
2425,920050,9200.50,2502913286.83008,286742.329402254
2426,920102,9201.02,6692471294.83887,429191.043037346
2427,920104,9201.04,1701459813.82227,230726.591286717
2428,920106,9201.06,505913416.830078,106693.434424288
2429,920109,9201.09,23609135.0068359,27635.6331279711
2430,920110,9201.10,11341680.0078125,17025.2323864317
2431,920111,9201.11,12646481.5400391,19603.8554888805
2432,920112,9201.12,18603776.2402344,17646.7208084186
2433,920114,9201.14,30440645.8476562,36329.6136017975
2434,920115,9201.15,38748970.7548828,34812.1011472792
2435,920116,9201.16,79906314.7460938,44200.7277190469
2436,920118,9201.18,30652989.6113281,31332.0754010659
2437,920119,9201.19,53712974.6572266,33921.7762913912
2438,920120,9201.20,79144140.3535156,45444.3066457946
2439,920121,9201.21,131311753.157227,64236.9471429062
2440,920200,9202.00,122318471.075195,64482.4973918906
2441,920303,9203.03,555022888.313477,136632.657756326
2442,920312,9203.12,146648305.864258,58362.8867191282
2443,920313,9203.13,30791667.6132812,24701.0457368184
2444,920314,9203.14,121626131.141602,52460.1112680864
2445,920322,9203.22,11246046.4140625,15179.518143697
2446,920326,9203.26,789448563.932617,161678.767649136
2447,920328,9203.28,25340452.9287109,20718.1796015839
2448,920329,9203.29,23644828.2861328,20903.1107818144
2449,920330,9203.30,34918421.5849609,23872.6388036446
2450,920331,9203.31,16066940.0283203,16608.889096075
2451,920332,9203.32,42071218.2626953,32923.0529028144
2452,920334,9203.34,29491188.953125,22217.8297495755
2453,920338,9203.38,40076489.3632812,34243.7869137504
2454,920339,9203.39,367387254.955078,87452.7523023489
2455,920340,9203.40,11547556.9228516,16648.812212239
2456,920341,9203.41,6292459.52246094,13141.0840489615
2457,920342,9203.42,8747320.42285156,14777.4726845988
2458,920343,9203.43,10752261.3535156,14304.740917919
2459,930400,9304.00,16085124831.1299,945040.664101891
2460,980001,9800.01,24918085.4121094,22751.7152961278
2461,980002,9800.02,75167099.3837891,37881.2767786011
2462,980003,9800.03,2077909908.43652,272624.104456265
2463,980004,9800.04,386057500.615234,88187.5025093602
2464,980005,9800.05,43633485.8759766,31666.6250208522
2465,980006,9800.06,36270532.84375,38227.016254754
2466,980007,9800.07,29121003.3056641,24145.1828923903
2467,980008,9800.08,36264531.0146484,33831.2073943162
2468,980009,9800.09,228869386.774414,81127.0244626497
2469,980010,9800.10,41264616.9970703,36580.1783403032
2470,980011,9800.11,14810440.1074219,17595.6888468264
2471,980012,9800.12,9826691.96191406,15784.6089230639
2472,980013,9800.13,57138804.3017578,34288.215561698
2473,980014,9800.14,71093120.1074219,84536.045601924
2474,980015,9800.15,58235952.2685547,35820.1506265104
2475,980016,9800.16,144845258.024414,78269.9353037108
2476,980017,9800.17,25772392.8291016,29771.0220945131
2477,980018,9800.18,79781381.9375,55508.0720562841
2478,980019,9800.19,476197471.089844,155767.638460158
2479,980020,9800.20,91832045.7177734,60535.7313013203
2480,980021,9800.21,74757707.9794922,51403.1469701842
2481,980022,9800.22,69443074.5634766,41632.4445902861
2482,980023,9800.23,56184257.9404297,39832.9225775176
2483,980024,9800.24,89196152.3066406,46246.8949482618
2484,980025,9800.25,41925104.7226562,33691.8028258664
2485,980026,9800.26,149614439.521484,102765.535124839
2486,980028,9800.28,186841937.6875,82834.219944477
2487,980030,9800.30,45747092.0576172,29647.5938669589
2488,980031,9800.31,151782723.478516,254492.474804181
2489,980033,9800.33,135479974.430664,173607.330520809
2490,980034,9800.34,69545456.8701172,61180.6497286397
2491,980035,9800.35,171639410.172852,107459.157091816
2492,980036,9800.36,94254601.8935547,67746.0683793213
2493,980037,9800.37,14022188.0517578,15116.0004195451
2494,980038,9800.38,48616725.0107422,42991.7672289912
2495,980039,9800.39,14641665.3779297,19526.1136467719
